file_name,precision,recall,f1_score,tp,fp,fn
0049.jpg,0.5,0.4,0.4444444444444445,4,4,6
0050.jpg,1.0,0.5,0.6666666666666666,4,0,4
0051.jpg,1.0,0.6666666666666666,0.8,2,0,1
0052.jpeg,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,4,4
0054.jpg,0.25,0.3333333333333333,0.28571428571428575,1,3,2
0055.jpg,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,4,5
0057.jpg,0.0,0.0,0.0,0,4,7
0059.jpg,0.0,0.0,0.0,0,3,5
0060.jpg,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4
0061.jpg,1.0,0.6,0.7499999999999999,3,0,2
0062.jpg,0.3333333333333333,0.18181818181818182,0.23529411764705885,2,4,9
0063.jpg,0.75,0.5,0.6,3,1,3
0064.jpg,0.5,0.6,0.5454545454545454,3,3,2
0066.jpg,0.0,0.0,0.0,0,2,5
0067.jpeg,0.3333333333333333,0.375,0.35294117647058826,3,6,5
0071.jpg,1.0,0.7142857142857143,0.8333333333333333,5,0,2
0072.jpg,0.6153846153846154,0.5714285714285714,0.5925925925925927,8,5,6
0073.jpeg,0.3333333333333333,0.25,0.28571428571428575,1,2,3
0074.jpg,1.0,0.5,0.6666666666666666,3,0,3
0075.jpg,0.25,0.16666666666666666,0.2,1,3,5
0078.png,0.2,0.25,0.22222222222222224,1,4,3
0080.jpg,0.6,0.3333333333333333,0.42857142857142855,3,2,6
0081.jpg,0.4,0.2857142857142857,0.3333333333333333,2,3,5
0082.jpg,0.6,0.375,0.4615384615384615,3,2,5
0086.jpg,0.8,0.5714285714285714,0.6666666666666666,4,1,3
0089.jpeg,1.0,0.875,0.9333333333333333,7,0,1
0090.jpeg,0.8,0.6666666666666666,0.7272727272727272,4,1,2
0091.jpg,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,4,5
0093.jpg,0.4,0.4,0.4000000000000001,4,6,6
0094.jpg,0.5714285714285714,0.8,0.6666666666666666,4,3,1
0095.jpg,0.125,0.2,0.15384615384615385,1,7,4
0096.jpg,0.0,0.0,0.0,0,3,5
0097.jpg,0.75,0.5,0.6,3,1,3
0098.jpg,1.0,0.6,0.7499999999999999,3,0,2
0099.jpg,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2
0100.jpg,0.3333333333333333,0.25,0.28571428571428575,1,2,3
0101.jpg,0.17391304347826086,0.5714285714285714,0.26666666666666666,4,19,3
0103.jpg,0.75,0.3333333333333333,0.46153846153846156,3,1,6
0104.jpg,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,4,5
0106.jpg,0.45454545454545453,0.5555555555555556,0.5,5,6,4
0108.jpg,0.5,0.6,0.5454545454545454,3,3,2
0110.jpg,0.3333333333333333,0.25,0.28571428571428575,1,2,3
0111.jpg,0.16666666666666666,0.125,0.14285714285714288,1,5,7
0112.jpg,0.625,0.5555555555555556,0.5882352941176471,5,3,4
0113.jpg,0.5,0.375,0.42857142857142855,3,3,5
0114.jpg,0.7272727272727273,0.8,0.761904761904762,8,3,2
0115.jpg,1.0,0.6,0.7499999999999999,3,0,2
0116.jpg,0.6666666666666666,0.5454545454545454,0.6,6,3,5
0117.jpg,1.0,0.7142857142857143,0.8333333333333333,5,0,2
0118.jpeg,0.5,0.2857142857142857,0.36363636363636365,2,2,5
0119.jpeg,0.5,0.4444444444444444,0.47058823529411764,4,4,5
0120.jpg,0.3,0.375,0.33333333333333326,3,7,5
0121.jpg,0.25,0.25,0.25,1,3,3
0122.jpg,0.3333333333333333,0.25,0.28571428571428575,2,4,6
0123.jpg,0.7142857142857143,0.7142857142857143,0.7142857142857143,5,2,2
0124.jpg,0.8,0.5714285714285714,0.6666666666666666,4,1,3
0127.jpeg,0.8,0.4444444444444444,0.5714285714285714,4,1,5
0128.jpg,0.25,0.2,0.22222222222222224,1,3,4
0129.jpg,0.7142857142857143,0.625,0.6666666666666666,5,2,3
0130.jpg,1.0,0.75,0.8571428571428571,3,0,1
0131.jpeg,0.375,0.375,0.375,3,5,5
0132.jpg,1.0,0.5,0.6666666666666666,2,0,2
0133.jpg,1.0,0.8571428571428571,0.923076923076923,6,0,1
0134.jpg,0.8333333333333334,0.625,0.7142857142857143,5,1,3
0135.jpg,0.8,0.6666666666666666,0.7272727272727272,4,1,2
0136.jpg,0.5714285714285714,0.5,0.5333333333333333,4,3,4
0137.jpg,0.75,0.5,0.6,6,2,6
0139.jpg,0.4,0.4,0.4000000000000001,2,3,3
0140.jpg,0.6,0.42857142857142855,0.5,3,2,4
0142.jpeg,1.0,0.8333333333333334,0.9090909090909091,10,0,2
0143.jpg,0.5,0.4,0.4444444444444445,2,2,3
0145.jpg,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4
0146.jpg,0.5,0.375,0.42857142857142855,3,3,5
0147.jpeg,0.4,0.3333333333333333,0.3636363636363636,2,3,4
0148.jpg,0.5,0.3333333333333333,0.4,2,2,4
0149.jpg,0.6666666666666666,0.5,0.5714285714285715,4,2,4
0151.jpg,0.6666666666666666,0.4,0.5,2,1,3
0152.jpg,0.8333333333333334,0.7142857142857143,0.7692307692307692,5,1,2
0153.jpg,0.5555555555555556,0.5555555555555556,0.5555555555555556,5,4,4
0154.jpeg,0.6,0.42857142857142855,0.5,3,2,4
0155.jpg,0.3333333333333333,0.2,0.25,1,2,4
0156.jpeg,0.5,0.6,0.5454545454545454,3,3,2
0157.jpg,0.25,0.16666666666666666,0.2,1,3,5
0158.jpg,0.8,0.8,0.8000000000000002,4,1,1
0160.jpg,0.5,0.3333333333333333,0.4,2,2,4
0161.jpg,0.2857142857142857,0.3333333333333333,0.30769230769230765,2,5,4
0162.jpeg,0.42857142857142855,0.5,0.4615384615384615,3,4,3
0163.jpg,1.0,0.5,0.6666666666666666,3,0,3
0164.jpg,1.0,0.5555555555555556,0.7142857142857143,5,0,4
0165.jpg,0.5,0.3333333333333333,0.4,3,3,6
0166.jpg,0.5,0.375,0.42857142857142855,3,3,5
0167.jpg,0.42857142857142855,0.42857142857142855,0.42857142857142855,3,4,4
0169.jpeg,0.42857142857142855,0.6,0.5,3,4,2
0170.jpeg,0.4,0.2857142857142857,0.3333333333333333,2,3,5
0171.jpg,0.375,0.3333333333333333,0.35294117647058826,3,5,6
0172.jpg,0.2857142857142857,0.2857142857142857,0.2857142857142857,2,5,5
0173.jpg,0.5,0.4,0.4444444444444445,2,2,3
0176.jpg,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3
0177.jpg,0.5,0.5,0.5,5,5,5
0178.jpg,0.6,0.42857142857142855,0.5,3,2,4
0179.jpg,0.0,0.0,0.0,0,3,4
0180.jpg,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,4,5
0181.jpg,0.25,0.25,0.25,1,3,3
0182.jpg,0.5555555555555556,0.7142857142857143,0.6250000000000001,5,4,2
0183.jpg,0.4,0.2857142857142857,0.3333333333333333,2,3,5
0185.jpg,0.6666666666666666,0.5,0.5714285714285715,2,1,2
0186.jpg,0.4444444444444444,0.4444444444444444,0.4444444444444444,4,5,5
0187.jpg,0.8,0.5714285714285714,0.6666666666666666,4,1,3
0190.jpg,0.5,0.6,0.5454545454545454,3,3,2
0191.jpg,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4
0193.jpg,0.25,0.2,0.22222222222222224,1,3,4
0194.jpg,0.7777777777777778,0.875,0.823529411764706,7,2,1
0195.jpg,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4
0196.jpg,0.6363636363636364,0.7,0.6666666666666666,7,4,3
0197.jpg,0.7777777777777778,0.6363636363636364,0.7000000000000001,7,2,4
0198.jpg,0.5,0.42857142857142855,0.4615384615384615,3,3,4
0199.jpg,0.75,0.5,0.6,3,1,3
0200.jpg,0.4,0.2857142857142857,0.3333333333333333,2,3,5
0201.jpg,0.6666666666666666,0.3333333333333333,0.4444444444444444,4,2,8
0202.jpg,0.3333333333333333,0.2222222222222222,0.26666666666666666,2,4,7
0203.jpg,0.3333333333333333,0.2,0.25,1,2,4
0204.jpg,0.8181818181818182,0.6923076923076923,0.7500000000000001,9,2,4
0205.jpg,0.7333333333333333,0.6875,0.7096774193548386,11,4,5
0206.jpg,0.2857142857142857,0.3333333333333333,0.30769230769230765,2,5,4
0207.jpg,0.75,0.6,0.6666666666666665,3,1,2
0208.jpg,0.6666666666666666,0.75,0.7058823529411765,6,3,2
0209.jpg,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,3,3
0210.jpg,0.8,0.5714285714285714,0.6666666666666666,4,1,3
0211.jpg,0.75,0.5,0.6,3,1,3
0212.jpg,0.8333333333333334,0.7142857142857143,0.7692307692307692,5,1,2
0213.jpg,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3
0214.jpg,0.75,0.6,0.6666666666666665,6,2,4
0215.jpg,0.6666666666666666,0.5714285714285714,0.6153846153846153,4,2,3
0216.jpg,0.5,0.4,0.4444444444444445,2,2,3
0217.jpg,0.4444444444444444,0.5,0.47058823529411764,4,5,4
0218.jpg,1.0,0.8,0.888888888888889,4,0,1
0219.jpg,0.6363636363636364,0.7777777777777778,0.7000000000000001,7,4,2
0220.jpg,1.0,0.7142857142857143,0.8333333333333333,5,0,2
0221.jpg,1.0,0.75,0.8571428571428571,6,0,2
0222.jpg,0.5,0.4,0.4444444444444445,2,2,3
0223.jpg,0.75,0.5,0.6,3,1,3
0224.jpg,0.3333333333333333,0.42857142857142855,0.375,3,6,4
0225.jpg,0.8,0.6666666666666666,0.7272727272727272,4,1,2
0226.jpg,0.75,0.6,0.6666666666666665,3,1,2
0227.jpg,0.75,0.375,0.5,3,1,5
0228.jpg,1.0,0.75,0.8571428571428571,3,0,1
0229.jpg,0.75,0.5,0.6,3,1,3
0230.jpg,1.0,0.5714285714285714,0.7272727272727273,4,0,3
0231.jpg,0.6363636363636364,0.6363636363636364,0.6363636363636364,7,4,4
0232.jpg,0.5,0.42857142857142855,0.4615384615384615,3,3,4
0233.jpg,1.0,0.8,0.888888888888889,4,0,1
0234.jpg,0.8,0.5714285714285714,0.6666666666666666,4,1,3
0235.jpg,0.42857142857142855,0.3,0.3529411764705882,3,4,7
0236.jpg,0.5,0.25,0.3333333333333333,2,2,6
0237.jpg,0.5714285714285714,0.4,0.47058823529411764,4,3,6
0238.jpg,0.2857142857142857,0.2222222222222222,0.25,2,5,7
0239.jpg,0.5,0.5,0.5,3,3,3
0240.jpg,1.0,0.75,0.8571428571428571,6,0,2
0241.jpg,0.6666666666666666,0.4,0.5,4,2,6
0242.jpg,1.0,0.625,0.7692307692307693,5,0,3
